VoteID,StudentID,ModuleID,FirstVote,SecondVote,FinalVote,IsDeleted
1671,416,97,1,1,1.0,0
1672,416,98,6,7,6.5,0
1673,416,99,3,10,6.5,0
1674,172,97,7,6,6.5,0
1675,172,98,8,5,6.5,0
1676,172,99,10,2,6.0,0
1677,485,99,4,7,5.5,0
1678,163,97,3,1,2.0,0
1679,163,98,10,2,6.0,0
1680,163,99,9,10,9.5,0
1681,378,96,9,NULL,NULL,0
1682,378,97,4,7,5.5,0
1683,378,98,6,1,3.5,0
1684,378,99,7,4,5.5,0
1685,356,96,3,NULL,NULL,0
1686,356,98,9,3,6.0,0
1687,356,99,8,5,6.5,0
1688,370,97,2,5,3.5,0
1689,370,99,5,3,4.0,0
1690,287,101,1,6,3.5,0
1691,287,102,6,4,5.0,0
1692,381,101,7,1,4.0,0
1693,381,102,2,2,2.0,0
1694,303,101,1,1,1.0,0
1695,309,101,4,6,5.0,0
1696,309,102,10,2,6.0,0
1697,105,101,7,3,5.0,0
1698,105,102,2,6,4.0,0
1699,140,101,3,4,3.5,0
1700,140,102,6,6,6.0,0
1701,265,100,7,NULL,NULL,0
1702,265,101,3,7,5.0,0
1703,265,102,8,8,8.0,0
1704,376,101,3,10,6.5,0
1705,376,102,9,5,7.0,0
1706,90,100,1,NULL,NULL,0
1707,90,101,5,9,7.0,0
1708,90,102,9,8,8.5,0
1709,497,101,4,8,6.0,0
1710,497,102,9,9,9.0,0
1711,367,100,1,NULL,NULL,0
1712,367,101,6,10,8.0,0
1713,367,102,1,2,1.5,0
1714,482,101,1,10,5.5,0
1715,482,102,9,6,7.5,0
1716,118,101,2,5,3.5,0
1717,118,102,3,1,2.0,0
1718,392,101,5,10,7.5,0
1719,392,102,7,10,8.5,0
1720,412,101,7,10,8.5,0
1721,412,102,7,5,6.0,0
1722,327,101,10,8,9.0,0
1723,327,102,9,5,7.0,0
1724,169,100,6,NULL,NULL,0
1725,169,101,10,4,7.0,0
1726,169,102,10,2,6.0,0
1727,103,100,9,NULL,NULL,0
1728,103,101,10,10,10.0,0
1729,103,102,4,3,3.5,0
1730,455,101,4,5,4.5,0
1731,455,102,7,7,7.0,0
1732,431,102,10,1,5.5,0
1733,219,101,7,2,4.5,0
1734,219,102,7,1,4.0,0
1735,201,103,3,4,3.5,0
1736,201,106,9,10,9.5,0
1737,201,107,10,6,8.0,0
1738,201,108,9,3,6.0,0
1739,149,103,9,1,5.0,0
1740,149,106,6,7,6.5,0
1741,149,107,2,3,2.5,0
1742,5,103,7,6,6.5,0
1743,5,104,3,NULL,NULL,0
1744,5,105,6,9,7.5,0
1745,5,106,7,5,6.0,0
1746,5,107,9,7,8.0,0
1747,5,108,6,7,6.5,0
1748,6,103,4,1,2.5,0
1749,6,105,2,3,2.5,0
1750,6,106,9,6,7.5,0
1751,6,107,2,5,3.5,0
1752,6,108,5,7,6.0,0
1753,423,103,4,10,7.0,0
1754,423,105,9,5,7.0,0
1755,423,106,1,1,1.0,0
1756,423,107,3,8,5.5,0
1757,423,108,1,1,1.0,0
1758,388,103,9,7,8.0,0
1759,388,106,1,2,1.5,0
1760,388,107,7,9,8.0,0
1761,388,108,2,4,3.0,0
1762,90,103,6,1,3.5,0
1763,90,104,2,NULL,NULL,0
1764,90,105,1,10,5.5,0
1765,90,106,2,5,3.5,0
1766,90,107,2,6,4.0,0
1767,90,108,7,3,5.0,0
1768,387,103,9,4,6.5,0
1769,387,106,3,1,2.0,0
1770,387,107,4,5,4.5,0
1771,387,108,8,8,8.0,0
1772,291,103,5,7,6.0,0
1773,291,104,8,NULL,NULL,0
1774,291,105,7,7,7.0,0
1775,291,106,10,3,6.5,0
1776,291,107,9,2,5.5,0
1777,291,108,8,8,8.0,0
1778,480,106,10,2,6.0,0
1779,480,107,5,1,3.0,0
1780,480,108,9,9,9.0,0
1781,160,103,4,4,4.0,0
1782,160,104,4,NULL,NULL,0
1783,160,105,3,6,4.5,0
1784,160,106,3,4,3.5,0
1785,160,107,7,2,4.5,0
1786,160,108,2,8,5.0,0
1787,246,103,3,2,2.5,0
1788,246,104,3,NULL,NULL,0
1789,246,105,2,4,3.0,0
1790,246,106,4,9,6.5,0
1791,246,108,8,8,8.0,0
1792,313,103,6,7,6.5,0
1793,313,104,4,NULL,NULL,0
1794,313,105,9,5,7.0,0
1795,313,106,10,1,5.5,0
1796,313,107,3,10,6.5,0
1797,313,108,3,7,5.0,0
1798,282,103,1,2,1.5,0
1799,282,105,1,4,2.5,0
1800,282,106,5,2,3.5,0
1801,282,107,9,2,5.5,0
1802,80,105,9,3,6.0,0
1803,80,107,3,2,2.5,0
1804,80,108,10,9,9.5,0
1805,125,103,2,4,3.0,0
1806,125,104,7,NULL,NULL,0
1807,125,105,9,6,7.5,0
1808,125,106,8,10,9.0,0
1809,125,107,7,4,5.5,0
1810,125,108,9,4,6.5,0
1811,324,103,9,3,6.0,0
1812,324,106,6,4,5.0,0
1813,324,107,8,1,4.5,0
1814,324,108,10,9,9.5,0
1815,478,103,7,7,7.0,0
1816,478,106,1,7,4.0,0
1817,478,107,8,4,6.0,0
1818,428,103,3,1,2.0,0
1819,428,105,9,3,6.0,0
1820,428,106,3,3,3.0,0
1821,428,107,6,6,6.0,0
1822,428,108,2,7,4.5,0
1823,198,103,6,1,3.5,0
1824,198,105,8,2,5.0,0
1825,198,106,7,10,8.5,0
1826,198,107,2,9,5.5,0
1827,198,108,3,2,2.5,0
1828,205,104,10,NULL,NULL,0
1829,205,105,8,10,9.0,0
1830,205,107,9,5,7.0,0
1831,205,108,10,10,10.0,0
1832,397,103,9,1,5.0,0
1833,397,105,1,6,3.5,0
1834,397,106,10,4,7.0,0
1835,397,107,9,7,8.0,0
1836,322,103,5,9,7.0,0
1837,322,105,5,10,7.5,0
1838,322,106,10,9,9.5,0
1839,322,107,2,2,2.0,0
1840,322,108,8,9,8.5,0
1841,416,103,1,8,4.5,0
1842,416,104,3,NULL,NULL,0
1843,416,105,9,7,8.0,0
1844,416,106,8,4,6.0,0
1845,416,107,3,1,2.0,0
1846,284,103,7,2,4.5,0
1847,284,105,8,8,8.0,0
1848,284,106,8,7,7.5,0
1849,284,107,10,10,10.0,0
1850,447,103,3,3,3.0,0
1851,447,105,8,1,4.5,0
1852,447,106,9,6,7.5,0
1853,447,107,1,7,4.0,0
1854,447,108,4,6,5.0,0
1855,214,103,5,1,3.0,0
1856,214,105,7,7,7.0,0
1857,214,106,6,8,7.0,0
1858,214,107,1,2,1.5,0
1859,214,108,9,3,6.0,0
1860,498,103,6,6,6.0,0
1861,498,104,3,NULL,NULL,0
1862,498,106,10,7,8.5,0
1863,498,107,6,10,8.0,0
1864,498,108,4,3,3.5,0
1865,296,110,5,7,6.0,0
1866,296,111,4,4,4.0,0
1867,326,111,2,6,4.0,0
1868,337,110,6,3,4.5,0
1869,337,111,6,8,7.0,0
1870,463,109,6,NULL,NULL,0
1871,463,110,10,3,6.5,0
1872,463,111,10,4,7.0,0
1873,165,110,9,10,9.5,0
1874,165,111,6,2,4.0,0
1875,412,109,9,NULL,NULL,0
1876,412,110,7,6,6.5,0
1877,412,111,8,9,8.5,0
1878,14,109,7,NULL,NULL,0
1879,14,111,1,10,5.5,0
1880,56,110,5,5,5.0,0
1881,56,111,4,5,4.5,0
1882,71,110,9,10,9.5,0
1883,71,111,2,8,5.0,0
1884,439,110,4,9,6.5,0
1885,439,111,6,10,8.0,0
1886,240,109,1,NULL,NULL,0
1887,240,110,6,4,5.0,0
1888,240,111,2,6,4.0,0
1889,444,109,2,NULL,NULL,0
1890,444,110,6,4,5.0,0
1891,444,111,3,6,4.5,0
1892,460,110,7,8,7.5,0
1893,460,111,9,2,5.5,0
1894,292,109,7,NULL,NULL,0
1895,292,110,6,1,3.5,0
1896,292,111,10,5,7.5,0
1897,290,110,2,5,3.5,0
1898,231,110,6,3,4.5,0
1899,231,111,10,9,9.5,0
1900,184,110,10,9,9.5,0
1901,184,111,1,10,5.5,0
1902,482,110,8,1,4.5,0
1903,482,111,3,4,3.5,0
1904,162,110,6,7,6.5,0
1905,162,111,3,6,4.5,0
1906,366,111,7,1,4.0,0
1907,335,110,10,9,9.5,0
1908,335,111,8,9,8.5,0
1909,455,110,3,3,3.0,0
1910,455,111,6,9,7.5,0
1911,7,110,5,9,7.0,0
1912,7,111,10,7,8.5,0
1913,218,110,6,10,8.0,0
1914,218,111,9,3,6.0,0
1915,145,110,2,2,2.0,0
1916,145,111,7,6,6.5,0
1917,339,109,1,NULL,NULL,0
1918,339,110,1,3,2.0,0
1919,339,111,6,4,5.0,0
1920,405,110,2,4,3.0,0
1921,405,111,2,6,4.0,0
1922,288,112,2,4,3.0,0
1923,288,113,6,8,7.0,0
1924,288,114,4,7,5.5,0
1925,223,112,3,2,2.5,0
1926,223,113,5,9,7.0,0
1927,223,114,7,7,7.0,0
1928,370,112,8,3,5.5,0
1929,370,113,4,7,5.5,0
1930,370,114,8,5,6.5,0
1931,190,112,3,1,2.0,0
1932,190,113,9,3,6.0,0
1933,295,112,2,9,5.5,0
1934,295,113,3,9,6.0,0
1935,295,114,2,3,2.5,0
1936,344,112,2,3,2.5,0
1937,344,113,3,1,2.0,0
1938,344,114,10,2,6.0,0
1939,164,112,1,2,1.5,0
1940,164,113,7,5,6.0,0
1941,164,114,4,9,6.5,0
1942,294,112,1,9,5.0,0
1943,294,113,8,7,7.5,0
1944,294,114,2,8,5.0,0
1945,108,112,3,6,4.5,0
1946,108,113,6,5,5.5,0
1947,108,114,6,9,7.5,0
1948,457,112,8,3,5.5,0
1949,457,113,10,1,5.5,0
1950,457,114,10,2,6.0,0
1951,306,112,8,7,7.5,0
1952,306,113,9,4,6.5,0
1953,306,114,7,1,4.0,0
1954,168,112,3,8,5.5,0
1955,168,114,3,2,2.5,0
1956,240,112,4,4,4.0,0
1957,240,113,4,10,7.0,0
1958,240,114,3,1,2.0,0
1959,131,112,3,3,3.0,0
1960,131,113,10,10,10.0,0
1961,131,114,7,3,5.0,0
1962,449,113,6,10,8.0,0
1963,449,114,5,4,4.5,0
1964,345,112,3,4,3.5,0
1965,345,113,6,6,6.0,0
1966,345,114,4,10,7.0,0
1967,61,115,9,4,6.5,0
1968,61,118,2,8,5.0,0
1969,448,115,8,8,8.0,0
1970,448,116,7,NULL,NULL,0
1971,448,117,1,10,5.5,0
1972,448,118,5,10,7.5,0
1973,165,115,8,10,9.0,0
1974,165,117,8,10,9.0,0
1975,165,118,10,8,9.0,0
1976,499,115,10,3,6.5,0
1977,499,117,6,4,5.0,0
1978,499,118,10,8,9.0,0
1979,143,115,8,2,5.0,0
1980,143,116,6,NULL,NULL,0
1981,143,117,9,9,9.0,0
1982,143,118,3,1,2.0,0
1983,347,115,2,3,2.5,0
1984,347,117,1,9,5.0,0
1985,347,118,1,1,1.0,0
1986,268,115,9,8,8.5,0
1987,268,118,9,9,9.0,0
1988,238,115,10,8,9.0,0
1989,238,117,6,9,7.5,0
1990,238,118,4,9,6.5,0
1991,118,115,1,1,1.0,0
1992,118,116,5,NULL,NULL,0
1993,118,118,7,2,4.5,0
1994,88,115,10,6,8.0,0
1995,88,116,2,NULL,NULL,0
1996,88,117,3,4,3.5,0
1997,88,118,10,2,6.0,0
1998,497,115,3,10,6.5,0
1999,497,116,10,NULL,NULL,0
2000,497,117,1,2,1.5,0
2001,497,118,8,5,6.5,0
2002,462,115,9,4,6.5,0
2003,462,116,4,NULL,NULL,0
2004,462,118,8,2,5.0,0
2005,90,115,10,8,9.0,0
2006,90,116,2,NULL,NULL,0
2007,90,117,1,3,2.0,0
2008,90,118,2,4,3.0,0
2009,293,115,8,7,7.5,0
2010,293,117,1,2,1.5,0
2011,293,118,2,2,2.0,0
2012,500,115,7,2,4.5,0
2013,500,116,3,NULL,NULL,0
2014,500,117,10,1,5.5,0
2015,500,118,6,9,7.5,0
2016,7,115,4,4,4.0,0
2017,7,117,4,1,2.5,0
2018,7,118,4,7,5.5,0
2019,105,115,4,9,6.5,0
2020,105,116,3,NULL,NULL,0
2021,105,117,5,9,7.0,0
2022,105,118,5,3,4.0,0
2023,261,115,5,1,3.0,0
2024,261,117,9,3,6.0,0
2025,311,115,10,6,8.0,0
2026,311,117,5,7,6.0,0
2027,311,118,10,4,7.0,0
2028,80,115,6,6,6.0,0
2029,80,117,2,1,1.5,0
2030,80,118,4,10,7.0,0
2031,389,115,3,10,6.5,0
2032,389,117,2,4,3.0,0
2033,323,115,5,4,4.5,0
2034,323,117,6,9,7.5,0
2035,323,118,5,3,4.0,0
2036,146,119,1,5,3.0,0
2037,146,122,1,3,2.0,0
2038,247,122,3,8,5.5,0
2039,443,119,8,5,6.5,0
2040,443,120,10,10,10.0,0
2041,443,121,2,NULL,NULL,0
2042,443,122,10,1,5.5,0
2043,489,119,3,3,3.0,0
2044,489,120,9,2,5.5,0
2045,489,122,3,1,2.0,0
2046,199,119,5,1,3.0,0
2047,199,120,2,1,1.5,0
2048,424,119,8,10,9.0,0
2049,424,122,5,10,7.5,0
2050,327,119,8,10,9.0,0
2051,327,120,6,6,6.0,0
2052,327,121,3,NULL,NULL,0
2053,289,119,2,3,2.5,0
2054,289,120,5,8,6.5,0
2055,289,122,9,1,5.0,0
2056,250,119,9,2,5.5,0
2057,250,120,1,7,4.0,0
2058,250,122,7,5,6.0,0
2059,229,119,2,8,5.0,0
2060,229,120,9,1,5.0,0
2061,229,122,6,8,7.0,0
2062,90,119,10,1,5.5,0
2063,90,120,2,6,4.0,0
2064,90,122,4,9,6.5,0
2065,101,119,8,2,5.0,0
2066,101,120,8,4,6.0,0
2067,485,119,5,6,5.5,0
2068,485,122,4,7,5.5,0
2069,12,119,4,1,2.5,0
2070,12,120,7,3,5.0,0
2071,12,122,6,8,7.0,0
2072,68,119,7,10,8.5,0
2073,68,120,1,4,2.5,0
2074,68,121,1,NULL,NULL,0
2075,68,122,4,10,7.0,0
2076,413,119,8,5,6.5,0
2077,413,120,7,7,7.0,0
2078,413,122,10,2,6.0,0
2079,127,119,3,8,5.5,0
2080,127,120,1,5,3.0,0
2081,127,122,5,6,5.5,0
2082,373,119,1,2,1.5,0
2083,373,120,1,8,4.5,0
2084,373,122,2,5,3.5,0
2085,135,119,5,10,7.5,0
2086,135,120,9,2,5.5,0
2087,135,122,5,10,7.5,0
2088,422,119,4,2,3.0,0
2089,422,120,3,1,2.0,0
2090,422,121,10,NULL,NULL,0
2091,422,122,10,5,7.5,0
2092,395,119,10,8,9.0,0
2093,395,122,8,4,6.0,0
2094,425,119,4,8,6.0,0
2095,425,120,2,7,4.5,0
2096,425,122,5,2,3.5,0
2097,41,119,7,2,4.5,0
2098,41,120,8,5,6.5,0
2099,41,122,10,5,7.5,0
2100,114,119,3,6,4.5,0
2101,114,120,4,9,6.5,0
2102,114,122,10,10,10.0,0
2103,220,122,5,3,4.0,0
2104,54,119,3,1,2.0,0
2105,54,120,1,9,5.0,0
2106,50,119,2,2,2.0,0
2107,50,120,3,1,2.0,0
2108,50,122,5,2,3.5,0
2109,126,123,9,2,5.5,0
2110,126,124,10,NULL,NULL,0
2111,126,126,10,8,9.0,0
2112,279,123,2,8,5.0,0
2113,279,126,10,5,7.5,0
2114,391,123,2,9,5.5,0
2115,391,126,3,3,3.0,0
2116,294,123,6,9,7.5,0
2117,294,126,8,9,8.5,0
2118,268,125,1,NULL,NULL,0
2119,268,126,1,7,4.0,0
2120,161,123,2,3,2.5,0
2121,161,126,10,7,8.5,0
2122,161,127,2,NULL,NULL,0
2123,110,126,5,3,4.0,0
2124,496,123,9,3,6.0,0
2125,496,126,8,1,4.5,0
2126,496,127,10,NULL,NULL,0
2127,448,123,2,5,3.5,0
2128,448,125,10,NULL,NULL,0
2129,448,126,6,7,6.5,0
2130,448,127,9,NULL,NULL,0
2131,262,123,3,8,5.5,0
2132,262,124,9,NULL,NULL,0
2133,262,126,7,6,6.5,0
2134,262,127,8,NULL,NULL,0
2135,252,123,7,3,5.0,0
2136,252,124,1,NULL,NULL,0
2137,144,123,10,7,8.5,0
2138,144,125,5,NULL,NULL,0
2139,173,123,9,5,7.0,0
2140,173,124,8,NULL,NULL,0
2141,173,125,9,NULL,NULL,0
2142,173,126,7,3,5.0,0
2143,173,127,6,NULL,NULL,0
2144,52,123,4,7,5.5,0
2145,52,124,9,NULL,NULL,0
2146,52,125,9,NULL,NULL,0
2147,285,123,5,9,7.0,0
2148,285,126,1,7,4.0,0
2149,285,127,5,NULL,NULL,0
2150,435,123,3,9,6.0,0
2151,435,126,10,2,6.0,0
2152,435,127,2,NULL,NULL,0
2153,156,123,2,10,6.0,0
2154,156,126,10,3,6.5,0
2155,357,123,7,2,4.5,0
2156,357,124,8,NULL,NULL,0
2157,357,126,6,3,4.5,0
2158,425,123,5,6,5.5,0
2159,425,125,6,NULL,NULL,0
2160,425,126,1,3,2.0,0
2161,481,126,10,2,6.0,0
2162,474,123,4,5,4.5,0
2163,474,124,10,NULL,NULL,0
2164,474,126,8,8,8.0,0
2165,178,124,9,NULL,NULL,0
2166,178,125,5,NULL,NULL,0
2167,178,126,10,9,9.5,0
2168,186,123,1,7,4.0,0
2169,186,126,2,8,5.0,0
2170,186,127,9,NULL,NULL,0
2171,450,123,2,4,3.0,0
2172,365,126,4,10,7.0,0
2173,176,123,8,5,6.5,0
2174,176,126,2,6,4.0,0
2175,132,128,6,1,3.5,0
2176,132,129,10,3,6.5,0
2177,132,130,3,1,2.0,0
2178,242,128,8,6,7.0,0
2179,242,129,7,1,4.0,0
2180,242,130,2,8,5.0,0
2181,30,128,1,4,2.5,0
2182,30,129,9,9,9.0,0
2183,30,130,4,7,5.5,0
2184,439,128,7,3,5.0,0
2185,439,129,10,5,7.5,0
2186,439,130,10,1,5.5,0
2187,144,128,1,1,1.0,0
2188,144,129,10,5,7.5,0
2189,144,130,5,9,7.0,0
2190,72,129,1,5,3.0,0
2191,157,129,5,9,7.0,0
2192,157,130,7,8,7.5,0
2193,417,128,6,7,6.5,0
2194,417,129,1,5,3.0,0
2195,417,130,6,8,7.0,0
2196,289,128,6,9,7.5,0
2197,289,129,10,8,9.0,0
2198,289,130,5,6,5.5,0
2199,215,129,9,10,9.5,0
2200,215,130,3,4,3.5,0
2201,8,128,6,5,5.5,0
2202,8,129,7,3,5.0,0
2203,8,130,3,7,5.0,0
2204,106,128,5,1,3.0,0
2205,106,129,6,10,8.0,0
2206,106,130,4,1,2.5,0
2207,187,128,7,3,5.0,0
2208,187,129,2,3,2.5,0
2209,187,130,3,8,5.5,0
2210,387,128,8,8,8.0,0
2211,387,129,3,6,4.5,0
2212,387,130,7,1,4.0,0
2213,76,128,3,5,4.0,0
2214,76,129,2,2,2.0,0
2215,76,130,9,5,7.0,0
2216,264,128,9,7,8.0,0
2217,264,130,9,1,5.0,0
2218,161,128,10,9,9.5,0
2219,161,130,8,9,8.5,0
2220,5,128,2,3,2.5,0
2221,5,129,6,8,7.0,0
2222,25,128,5,8,6.5,0
2223,25,129,7,5,6.0,0
2224,25,130,7,2,4.5,0
2225,383,128,2,3,2.5,0
2226,383,129,9,5,7.0,0
2227,383,130,8,6,7.0,0
2228,457,128,6,10,8.0,0
2229,457,129,9,1,5.0,0
2230,457,130,6,3,4.5,0
2231,319,128,5,9,7.0,0
2232,319,129,3,2,2.5,0
2233,319,130,4,9,6.5,0
2234,456,128,5,6,5.5,0
2235,456,129,5,1,3.0,0
2236,456,130,7,5,6.0,0
2237,394,128,6,5,5.5,0
2238,394,129,6,3,4.5,0
2239,394,130,2,2,2.0,0
2240,467,131,4,3,3.5,0
2241,467,134,9,10,9.5,0
2242,467,135,8,10,9.0,0
2243,467,136,2,8,5.0,0
2244,374,131,7,4,5.5,0
2245,374,132,5,NULL,NULL,0
2246,374,133,3,8,5.5,0
2247,374,134,4,9,6.5,0
2248,374,135,3,2,2.5,0
2249,374,136,6,1,3.5,0
2250,277,131,1,2,1.5,0
2251,277,133,4,1,2.5,0
2252,277,134,4,1,2.5,0
2253,277,135,4,6,5.0,0
2254,277,136,9,3,6.0,0
2255,137,131,4,6,5.0,0
2256,137,133,1,1,1.0,0
2257,137,134,2,9,5.5,0
2258,137,135,7,8,7.5,0
2259,137,136,5,9,7.0,0
2260,366,133,3,5,4.0,0
2261,366,134,6,5,5.5,0
2262,366,135,1,9,5.0,0
2263,366,136,9,6,7.5,0
2264,483,131,8,10,9.0,0
2265,483,133,9,2,5.5,0
2266,483,134,6,4,5.0,0
2267,483,135,2,3,2.5,0
2268,483,136,9,9,9.0,0
2269,351,131,9,7,8.0,0
2270,351,133,7,10,8.5,0
2271,351,134,3,10,6.5,0
2272,351,135,6,8,7.0,0
2273,351,136,3,8,5.5,0
2274,389,131,8,3,5.5,0
2275,389,132,4,NULL,NULL,0
2276,389,133,2,10,6.0,0
2277,389,134,7,5,6.0,0
2278,389,135,3,4,3.5,0
2279,389,136,4,10,7.0,0
2280,104,131,9,4,6.5,0
2281,104,132,2,NULL,NULL,0
2282,104,133,2,9,5.5,0
2283,104,134,7,3,5.0,0
2284,104,136,3,9,6.0,0
2285,432,131,1,10,5.5,0
2286,432,133,3,2,2.5,0
2287,432,134,2,1,1.5,0
2288,432,135,3,1,2.0,0
2289,432,136,9,7,8.0,0
2290,204,131,7,2,4.5,0
2291,204,132,1,NULL,NULL,0
2292,204,133,10,9,9.5,0
2293,204,135,7,2,4.5,0
2294,204,136,2,5,3.5,0
2295,235,131,7,2,4.5,0
2296,235,132,4,NULL,NULL,0
2297,235,133,5,6,5.5,0
2298,235,134,2,10,6.0,0
2299,235,135,1,8,4.5,0
2300,235,136,9,3,6.0,0
2301,293,131,5,7,6.0,0
2302,293,133,2,1,1.5,0
2303,293,134,1,8,4.5,0
2304,293,135,7,3,5.0,0
2305,293,136,5,6,5.5,0
2306,453,133,2,6,4.0,0
2307,453,134,1,7,4.0,0
2308,453,135,7,7,7.0,0
2309,453,136,2,1,1.5,0
2310,233,133,2,2,2.0,0
2311,233,134,4,5,4.5,0
2312,233,135,8,9,8.5,0
2313,233,136,7,10,8.5,0
2314,77,131,10,5,7.5,0
2315,77,133,9,10,9.5,0
2316,77,134,9,4,6.5,0
2317,77,135,9,4,6.5,0
2318,77,136,3,7,5.0,0
2319,67,131,10,10,10.0,0
2320,67,133,10,8,9.0,0
2321,67,134,9,4,6.5,0
2322,67,135,9,9,9.0,0
2323,67,136,10,2,6.0,0
2324,86,139,8,10,9.0,0
2325,86,140,1,6,3.5,0
2326,209,138,6,8,7.0,0
2327,209,139,10,8,9.0,0
2328,209,140,1,10,5.5,0
2329,457,137,1,NULL,NULL,0
2330,457,139,6,8,7.0,0
2331,457,140,9,10,9.5,0
2332,346,138,7,1,4.0,0
2333,346,139,2,9,5.5,0
2334,346,140,10,6,8.0,0
2335,167,139,6,6,6.0,0
2336,167,140,2,8,5.0,0
2337,168,138,2,3,2.5,0
2338,168,139,7,10,8.5,0
2339,168,140,2,2,2.0,0
2340,452,138,9,3,6.0,0
2341,452,139,10,10,10.0,0
2342,452,140,3,7,5.0,0
2343,225,137,3,NULL,NULL,0
2344,225,138,8,6,7.0,0
2345,225,139,2,8,5.0,0
2346,225,140,5,6,5.5,0
2347,494,137,3,NULL,NULL,0
2348,494,138,9,6,7.5,0
2349,494,139,6,8,7.0,0
2350,494,140,1,6,3.5,0
2351,155,138,1,10,5.5,0
2352,155,139,6,8,7.0,0
2353,155,140,10,1,5.5,0
2354,485,138,7,4,5.5,0
2355,485,140,7,5,6.0,0
2356,363,138,4,3,3.5,0
2357,363,139,8,3,5.5,0
2358,363,140,9,10,9.5,0
2359,92,138,5,1,3.0,0
2360,92,139,8,9,8.5,0
2361,92,140,9,3,6.0,0
2362,317,137,5,NULL,NULL,0
2363,317,138,4,2,3.0,0
2364,317,139,7,2,4.5,0
2365,317,140,9,6,7.5,0
2366,396,137,2,NULL,NULL,0
2367,396,138,6,9,7.5,0
2368,396,139,1,2,1.5,0
2369,396,140,6,1,3.5,0
2370,375,138,2,2,2.0,0
2371,375,139,7,2,4.5,0
2372,375,140,1,6,3.5,0
2373,91,137,8,NULL,NULL,0
2374,91,138,10,3,6.5,0
2375,91,139,1,8,4.5,0
2376,91,140,7,10,8.5,0
2377,146,138,8,5,6.5,0
2378,146,140,2,9,5.5,0
2379,53,144,4,3,3.5,0
2380,21,144,4,7,5.5,0
2381,273,143,8,NULL,NULL,0
2382,273,144,7,2,4.5,0
2383,210,144,8,4,6.0,0
2384,89,143,2,NULL,NULL,0
2385,89,144,6,1,3.5,0
2386,80,141,9,NULL,NULL,0
2387,80,144,2,8,5.0,0
2388,155,142,6,NULL,NULL,0
2389,155,144,4,6,5.0,0
2390,215,142,9,NULL,NULL,0
2391,215,143,5,NULL,NULL,0
2392,345,144,4,5,4.5,0
2393,145,144,3,6,4.5,0
2394,150,142,3,NULL,NULL,0
2395,150,144,1,8,4.5,0
2396,490,144,8,10,9.0,0
2397,174,142,7,NULL,NULL,0
2398,174,143,10,NULL,NULL,0
2399,174,144,1,10,5.5,0
2400,52,141,6,NULL,NULL,0
2401,52,144,5,1,3.0,0
2402,338,144,2,2,2.0,0
2403,237,144,1,3,2.0,0
2404,337,142,8,NULL,NULL,0
2405,337,144,3,3,3.0,0
2406,144,147,2,3,2.5,0
2407,282,147,6,10,8.0,0
2408,282,148,1,1,1.0,0
2409,192,145,7,NULL,NULL,0
2410,192,147,1,2,1.5,0
2411,192,148,6,4,5.0,0
2412,257,148,10,5,7.5,0
2413,94,147,8,5,6.5,0
2414,94,148,8,2,5.0,0
2415,84,147,8,10,9.0,0
2416,84,148,6,10,8.0,0
2417,218,148,2,1,1.5,0
2418,53,145,7,NULL,NULL,0
2419,53,146,10,NULL,NULL,0
2420,53,147,5,1,3.0,0
2421,53,148,10,2,6.0,0
2422,314,145,6,NULL,NULL,0
2423,314,146,1,NULL,NULL,0
2424,314,147,7,1,4.0,0
2425,314,148,5,2,3.5,0
2426,375,145,5,NULL,NULL,0
2427,487,147,3,9,6.0,0
2428,487,148,4,6,5.0,0
2429,33,147,7,2,4.5,0
2430,33,148,7,8,7.5,0
2431,361,147,7,10,8.5,0
2432,361,148,9,1,5.0,0
2433,260,145,7,NULL,NULL,0
2434,260,147,1,4,2.5,0
2435,173,147,4,4,4.0,0
2436,173,148,5,5,5.0,0
2437,54,147,4,1,2.5,0
2438,54,148,8,8,8.0,0
2439,330,147,6,1,3.5,0
2440,330,148,6,1,3.5,0
2441,202,149,4,7,5.5,0
2442,202,151,7,NULL,NULL,0
2443,202,152,2,8,5.0,0
2444,10,149,3,10,6.5,0
2445,10,150,3,NULL,NULL,0
2446,10,152,3,4,3.5,0
2447,243,149,5,6,5.5,0
2448,243,151,1,NULL,NULL,0
2449,243,152,7,1,4.0,0
2450,74,149,1,9,5.0,0
2451,74,152,1,3,2.0,0
2452,215,149,2,2,2.0,0
2453,215,152,10,1,5.5,0
2454,326,149,6,8,7.0,0
2455,326,152,9,8,8.5,0
2456,347,149,10,3,6.5,0
2457,347,150,10,NULL,NULL,0
2458,347,152,5,3,4.0,0
2459,14,149,4,4,4.0,0
2460,14,152,1,3,2.0,0
2461,236,149,6,9,7.5,0
2462,236,150,5,NULL,NULL,0
2463,236,152,1,10,5.5,0
2464,142,149,8,2,5.0,0
2465,142,150,6,NULL,NULL,0
2466,142,152,9,1,5.0,0
2467,398,149,7,3,5.0,0
2468,398,150,10,NULL,NULL,0
2469,398,152,6,9,7.5,0
2470,143,149,9,10,9.5,0
2471,143,152,10,2,6.0,0
2472,139,149,2,9,5.5,0
2473,139,152,9,2,5.5,0
2474,405,149,6,10,8.0,0
2475,405,152,2,7,4.5,0
2476,387,149,1,1,1.0,0
2477,180,149,10,4,7.0,0
2478,180,150,7,NULL,NULL,0
2479,180,152,10,8,9.0,0
