EnrollmentID,StudentID,CourseID,EnrollmentDate,CompletionDate,IsDeleted
1291,479,57,2019-08-31,2020-03-22,0
1292,296,57,2019-08-20,2020-04-24,0
1293,465,57,2019-08-21,NULL,0
1294,379,57,2019-08-26,2020-02-18,0
1295,451,57,2019-08-15,2020-02-27,0
1296,347,57,2019-08-06,NULL,0
1297,210,57,2019-08-12,2020-05-23,0
1298,500,57,2019-08-04,2020-05-30,0
1299,372,57,2019-08-09,2020-02-08,0
1300,305,57,2019-08-18,2020-01-29,0
1301,406,57,2019-08-28,NULL,0
1302,462,57,2019-08-02,2020-04-08,0
1303,11,57,2019-08-22,2020-02-14,0
1304,131,57,2019-08-05,2020-06-10,0
1305,39,57,2019-08-15,2020-04-06,0
1306,119,57,2019-08-26,2020-01-17,0
1307,260,57,2019-08-08,NULL,0
1308,363,57,2019-08-24,2020-07-05,0
1309,102,57,2019-08-27,2020-03-28,0
1310,172,58,2024-08-10,2025-06-05,0
1311,105,58,2024-08-30,2025-06-13,0
1312,61,58,2024-08-14,2025-10-21,0
1313,321,58,2024-09-02,2025-07-10,0
1314,84,58,2024-09-03,2025-05-27,0
1315,60,58,2024-09-06,2025-07-30,0
1316,15,58,2024-08-21,2025-06-30,0
1317,369,58,2024-08-12,2025-10-23,0
1318,325,58,2024-09-01,2025-06-06,0
1319,38,58,2024-09-05,NULL,0
1320,157,58,2024-08-15,2025-07-14,0
1321,78,58,2024-08-17,2025-07-31,0
1322,29,58,2024-09-03,NULL,0
1323,488,58,2024-08-22,2025-06-14,0
1324,390,58,2024-08-10,2025-09-26,0
1325,442,58,2024-08-12,2025-08-21,0
1326,49,58,2024-08-17,2025-09-09,0
1327,358,58,2024-08-18,NULL,0
1328,97,58,2024-09-03,NULL,0
1329,297,59,2020-08-15,2021-07-05,0
1330,147,59,2020-08-31,2021-05-27,0
1331,362,59,2020-08-11,2021-03-31,0
1332,158,59,2020-08-10,NULL,0
1333,284,59,2020-08-23,NULL,0
1334,74,59,2020-08-27,2021-09-02,0
1335,222,59,2020-08-23,2021-06-23,0
1336,81,59,2020-08-24,2021-09-03,0
1337,323,59,2020-09-05,2021-06-23,0
1338,73,59,2020-08-26,2021-04-09,0
1339,365,59,2020-08-15,NULL,0
1340,87,59,2020-09-02,2021-05-03,0
1341,344,59,2020-08-28,2021-06-25,0
1342,257,59,2020-09-04,2021-06-30,0
1343,487,59,2020-08-15,2021-08-09,0
1344,202,59,2020-08-20,2021-08-25,0
1345,388,59,2020-08-26,2021-08-31,0
1346,500,59,2020-08-19,NULL,0
1347,24,59,2020-08-23,2021-04-20,0
1348,51,59,2020-08-14,2021-04-14,0
1349,231,59,2020-08-30,2021-05-12,0
1350,343,59,2020-08-18,NULL,0
1351,76,59,2020-09-07,2021-03-27,0
1352,272,59,2020-08-12,2021-09-03,0
1353,200,59,2020-09-07,NULL,0
1354,318,59,2020-08-26,2021-06-05,0
1355,420,59,2020-09-03,2021-08-20,0
1356,47,60,2020-08-08,NULL,0
1357,494,60,2020-08-24,2021-04-23,0
1358,393,60,2020-08-22,2021-01-25,0
1359,377,60,2020-08-31,2021-04-04,0
1360,355,60,2020-08-08,2021-05-22,0
1361,152,60,2020-08-23,2021-04-26,0
1362,225,60,2020-08-21,2021-06-11,0
1363,380,60,2020-08-15,2021-06-07,0
1364,375,60,2020-08-15,2021-05-17,0
1365,384,60,2020-08-21,2021-02-26,0
1366,194,60,2020-08-20,2021-03-25,0
1367,412,60,2020-08-21,2021-04-23,0
1368,263,60,2020-08-17,2021-03-30,0
1369,411,60,2020-08-26,2021-06-17,0
1370,415,60,2020-09-04,2021-04-20,0
1371,10,60,2020-08-25,NULL,0
1372,18,60,2020-08-18,2021-06-26,0
1373,324,60,2020-08-26,2021-05-06,0
1374,212,61,2022-08-29,NULL,0
1375,255,61,2022-09-06,2023-05-05,0
1376,209,61,2022-08-27,2023-03-27,0
1377,38,61,2022-09-02,2023-03-28,0
1378,422,61,2022-08-27,2023-05-10,0
1379,151,61,2022-09-11,2023-02-26,0
1380,154,61,2022-09-04,2023-06-24,0
1381,147,61,2022-09-04,2023-03-22,0
1382,413,61,2022-09-03,NULL,0
1383,191,61,2022-09-08,2023-01-24,0
1384,376,61,2022-08-19,NULL,0
1385,59,61,2022-09-08,2023-01-17,0
1386,437,61,2022-09-05,NULL,0
1387,45,61,2022-09-02,NULL,0
1388,189,61,2022-08-26,2023-01-28,0
1389,77,61,2022-08-23,NULL,0
1390,206,61,2022-09-11,2023-03-15,0
1391,109,61,2022-09-12,2023-05-20,0
1392,12,61,2022-08-30,2023-04-03,0
1393,337,61,2022-08-20,2023-03-23,0
1394,196,61,2022-08-29,NULL,0
1395,22,61,2022-09-01,2023-03-26,0
1396,289,61,2022-09-08,2023-03-10,0
1397,421,61,2022-08-26,2023-06-25,0
1398,264,61,2022-08-21,2023-01-09,0
1399,364,61,2022-08-25,2023-02-21,0
1400,164,62,2020-08-29,2021-04-30,0
1401,371,62,2020-09-05,2021-05-30,0
1402,211,62,2020-08-22,2021-07-01,0
1403,431,62,2020-08-23,2021-03-21,0
1404,481,62,2020-08-30,2021-04-15,0
1405,339,62,2020-09-05,2021-05-22,0
1406,451,62,2020-08-15,2021-08-23,0
1407,492,62,2020-08-09,2021-07-14,0
1408,38,62,2020-08-11,2021-04-02,0
1409,423,62,2020-08-26,2021-03-28,0
1410,156,62,2020-08-08,NULL,0
1411,285,62,2020-08-08,2021-08-27,0
1412,367,62,2020-08-08,2021-04-16,0
1413,113,62,2020-08-29,2021-07-18,0
1414,183,62,2020-08-07,2021-08-29,0
1415,116,62,2020-08-10,2021-07-24,0
1416,240,62,2020-08-28,2021-04-04,0
1417,320,62,2020-08-29,2021-05-31,0
1418,255,62,2020-08-26,NULL,0
1419,40,62,2020-08-13,2021-05-11,0
1420,499,62,2020-08-07,2021-04-17,0
1421,159,62,2020-09-02,2021-05-21,0
1422,321,62,2020-08-22,2021-08-09,0
1423,209,62,2020-09-04,2021-06-15,0
1424,227,62,2020-08-14,NULL,0
1425,122,62,2020-08-26,2021-07-11,0
1426,201,62,2020-08-15,2021-05-22,0
1427,472,62,2020-08-08,2021-04-18,0
1428,179,62,2020-08-25,2021-06-14,0
1429,315,62,2020-08-10,2021-08-24,0
1430,491,63,2023-08-09,NULL,0
1431,37,63,2023-08-09,NULL,0
1432,500,63,2023-08-30,2024-05-16,0
1433,173,63,2023-08-29,2024-04-27,0
1434,181,63,2023-08-09,2024-06-06,0
1435,408,63,2023-08-10,NULL,0
1436,271,63,2023-08-18,2024-03-25,0
1437,222,63,2023-08-30,NULL,0
1438,475,63,2023-08-12,2024-07-20,0
1439,257,63,2023-08-23,2024-06-10,0
1440,85,63,2023-08-16,2024-04-11,0
1441,397,63,2023-08-12,2024-05-22,0
1442,170,63,2023-08-22,2024-07-02,0
1443,324,63,2023-08-19,2024-08-04,0
1444,273,63,2023-08-15,2024-09-10,0
1445,5,63,2023-09-07,2024-08-28,0
1446,384,64,2024-09-06,2025-07-04,0
1447,138,64,2024-08-17,2025-05-03,0
1448,2,64,2024-08-29,2025-07-21,0
1449,353,64,2024-08-14,2025-09-05,0
1450,192,64,2024-09-04,2025-04-17,0
1451,268,64,2024-08-13,2025-09-15,0
1452,273,64,2024-08-22,2025-05-04,0
1453,479,64,2024-08-28,2025-10-08,0
1454,93,64,2024-08-15,2025-07-23,0
1455,120,64,2024-08-23,2025-06-17,0
1456,163,64,2024-09-07,2025-07-15,0
1457,235,64,2024-09-06,NULL,0
1458,433,64,2024-09-08,2025-08-24,0
1459,137,64,2024-08-29,2025-08-06,0
1460,495,64,2024-08-16,2025-05-12,0
1461,357,64,2024-09-04,2025-05-30,0
1462,275,64,2024-08-15,NULL,0
1463,391,64,2024-09-03,2025-08-16,0
1464,408,64,2024-08-30,2025-06-03,0
1465,245,64,2024-08-23,2025-06-23,0
1466,360,65,2019-08-20,2020-06-23,0
1467,164,65,2019-09-09,2020-06-18,0
1468,355,65,2019-09-02,NULL,0
1469,129,65,2019-08-28,NULL,0
1470,21,65,2019-08-24,NULL,0
1471,259,65,2019-08-18,2020-06-16,0
1472,238,65,2019-09-12,2020-11-10,0
1473,209,65,2019-08-31,2020-09-14,0
1474,395,65,2019-08-22,2020-10-26,0
1475,220,65,2019-09-11,2020-08-10,0
1476,326,65,2019-09-07,2020-08-30,0
1477,402,65,2019-08-15,2020-06-27,0
1478,70,65,2019-09-02,2020-09-23,0
1479,7,65,2019-09-08,2020-08-24,0
1480,409,65,2019-09-11,NULL,0
1481,121,65,2019-08-28,NULL,0
1482,285,65,2019-08-17,2020-09-05,0
1483,344,65,2019-08-14,2020-08-11,0
1484,191,65,2019-08-24,NULL,0
1485,336,65,2019-08-14,2020-08-24,0
1486,362,65,2019-08-30,NULL,0
1487,468,66,2024-08-18,2025-08-03,0
1488,176,66,2024-08-29,2025-08-18,0
1489,424,66,2024-08-05,2025-08-09,0
1490,54,66,2024-08-09,2025-09-04,0
1491,211,66,2024-08-14,NULL,0
1492,493,66,2024-08-14,2025-06-28,0
1493,484,66,2024-08-16,2025-08-12,0
1494,135,66,2024-08-19,NULL,0
1495,107,66,2024-08-25,2025-12-17,0
1496,24,66,2024-08-29,NULL,0
1497,250,66,2024-09-01,2025-12-18,0
1498,153,66,2024-08-29,2025-11-25,0
1499,102,66,2024-08-03,NULL,0
1500,354,66,2024-08-06,2025-07-04,0
1501,249,66,2024-08-30,2025-12-12,0
1502,233,66,2024-08-17,2025-09-03,0
1503,62,66,2024-08-13,2025-09-19,0
1504,432,66,2024-08-31,2025-10-20,0
1505,257,66,2024-08-22,NULL,0
1506,25,66,2024-08-09,NULL,0
1507,242,66,2024-08-07,2025-08-20,0
1508,193,66,2024-08-05,2025-12-08,0
1509,450,66,2024-08-23,2025-07-11,0
1510,286,66,2024-08-09,2025-11-28,0
1511,254,66,2024-08-20,2025-08-31,0
1512,204,67,2020-09-02,2021-05-29,0
1513,347,67,2020-08-24,2021-07-22,0
1514,67,67,2020-08-26,2021-06-07,0
1515,13,67,2020-08-14,2021-04-07,0
1516,171,67,2020-08-26,2021-03-14,0
1517,131,67,2020-09-07,2021-06-17,0
1518,331,67,2020-08-18,2021-08-13,0
1519,350,67,2020-08-17,2021-06-25,0
1520,252,67,2020-08-23,2021-07-03,0
1521,124,67,2020-09-06,2021-06-10,0
1522,93,67,2020-09-06,NULL,0
1523,262,67,2020-08-24,2021-03-23,0
1524,435,67,2020-08-18,NULL,0
1525,382,67,2020-08-13,2021-06-08,0
1526,269,67,2020-08-30,2021-07-10,0
1527,103,67,2020-09-06,NULL,0
1528,307,67,2020-08-23,2021-06-07,0
1529,75,67,2020-08-26,2021-08-07,0
1530,313,67,2020-08-16,2021-04-24,0
1531,448,67,2020-08-28,2021-03-11,0
1532,83,68,2023-08-27,NULL,0
1533,351,68,2023-08-10,NULL,0
1534,132,68,2023-08-31,2024-09-10,0
1535,134,68,2023-08-29,NULL,0
1536,297,68,2023-09-03,2024-04-13,0
1537,34,68,2023-09-06,2024-04-12,0
1538,59,68,2023-09-01,2024-08-04,0
1539,318,68,2023-08-15,2024-09-24,0
1540,223,68,2023-08-14,2024-08-11,0
1541,236,68,2023-08-28,2024-09-13,0
1542,453,68,2023-08-26,2024-10-02,0
1543,346,68,2023-08-16,2024-06-25,0
1544,341,68,2023-09-04,2024-04-12,0
1545,484,68,2023-08-31,2024-04-13,0
1546,197,68,2023-08-15,NULL,0
1547,154,69,2024-08-29,2025-02-27,0
1548,307,69,2024-08-30,2025-04-02,0
1549,400,69,2024-08-10,2025-06-26,0
1550,108,69,2024-08-18,2025-06-17,0
1551,178,69,2024-08-15,2025-05-08,0
1552,298,69,2024-08-15,NULL,0
1553,491,69,2024-08-21,2025-02-24,0
1554,385,69,2024-08-30,2025-06-12,0
1555,461,69,2024-08-20,NULL,0
1556,340,69,2024-08-10,2025-07-13,0
1557,143,69,2024-08-24,2025-06-04,0
1558,64,69,2024-08-18,2025-07-28,0
1559,213,69,2024-08-04,2025-06-26,0
1560,448,69,2024-08-26,2025-07-07,0
1561,303,69,2024-09-02,2025-05-13,0
1562,192,70,2022-08-15,2023-12-13,0
1563,472,70,2022-08-21,NULL,0
1564,312,70,2022-08-04,NULL,0
1565,352,70,2022-08-10,2023-09-04,0
1566,91,70,2022-08-08,2023-10-05,0
1567,367,70,2022-08-05,NULL,0
1568,454,70,2022-08-11,2023-10-19,0
1569,253,70,2022-08-06,NULL,0
1570,330,70,2022-08-26,2023-09-01,0
1571,320,70,2022-08-09,2023-12-08,0
1572,13,70,2022-08-16,2023-08-11,0
1573,118,70,2022-08-26,2023-07-16,0
1574,207,70,2022-08-06,2023-10-25,0
1575,137,70,2022-08-22,2023-11-10,0
1576,350,70,2022-08-30,NULL,0
1577,324,70,2022-08-20,NULL,0
1578,166,70,2022-08-20,2023-08-04,0
1579,64,71,2022-08-12,2023-10-07,0
1580,276,71,2022-08-13,2023-10-02,0
1581,360,71,2022-09-06,2023-08-04,0
1582,96,71,2022-08-15,2023-05-12,0
1583,499,71,2022-09-06,2023-09-17,0
1584,175,71,2022-08-15,NULL,0
1585,99,71,2022-09-06,NULL,0
1586,453,71,2022-09-08,2023-05-26,0
1587,174,71,2022-08-20,2023-06-05,0
1588,400,71,2022-08-11,2023-06-27,0
1589,200,71,2022-08-18,2023-08-21,0
1590,277,71,2022-08-25,2023-05-09,0
1591,283,71,2022-09-05,2023-07-08,0
1592,44,71,2022-08-14,2023-06-04,0
1593,452,71,2022-08-26,NULL,0
1594,211,71,2022-08-16,2023-06-15,0
1595,312,72,2020-08-24,2021-05-07,0
1596,268,72,2020-08-21,2021-04-04,0
1597,469,72,2020-08-13,NULL,0
1598,149,72,2020-08-30,NULL,0
1599,66,72,2020-09-02,NULL,0
1600,253,72,2020-08-12,2021-08-06,0
1601,351,72,2020-08-25,2021-09-16,0
1602,394,72,2020-08-12,2021-06-11,0
1603,332,72,2020-08-11,2021-06-22,0
1604,230,72,2020-09-03,NULL,0
1605,132,72,2020-08-06,2021-05-02,0
1606,400,72,2020-08-12,2021-09-06,0
1607,212,72,2020-08-28,NULL,0
1608,119,72,2020-08-15,2021-09-08,0
1609,404,72,2020-08-20,2021-09-08,0
1610,392,72,2020-08-22,2021-06-11,0
1611,390,72,2020-09-01,2021-06-19,0
1612,438,72,2020-08-22,2021-04-27,0
1613,335,72,2020-08-18,NULL,0
1614,20,72,2020-08-25,2021-08-03,0
1615,203,72,2020-08-17,2021-06-21,0
1616,58,72,2020-08-10,2021-03-31,0
1617,366,72,2020-09-03,NULL,0
1618,3,72,2020-08-17,2021-05-26,0
1619,330,72,2020-08-08,2021-07-12,0
1620,386,72,2020-08-18,2021-04-10,0
1621,244,72,2020-08-08,2021-09-02,0
1622,446,72,2020-08-18,2021-04-07,0
1623,25,72,2020-08-10,2021-04-26,0
1624,30,72,2020-08-20,2021-03-27,0
1625,261,73,2023-08-19,NULL,0
1626,183,73,2023-08-17,2024-05-26,0
1627,471,73,2023-08-21,2024-08-18,0
1628,459,73,2023-08-14,2024-08-16,0
1629,435,73,2023-08-05,2024-09-11,0
1630,482,73,2023-08-12,2024-08-27,0
1631,182,73,2023-08-10,NULL,0
1632,268,73,2023-08-17,2024-08-21,0
1633,237,73,2023-08-06,2024-09-13,0
1634,221,73,2023-08-28,2024-09-01,0
1635,465,73,2023-08-28,NULL,0
1636,108,73,2023-08-16,NULL,0
1637,300,73,2023-08-29,2024-08-31,0
1638,425,73,2023-08-17,2024-06-16,0
1639,192,73,2023-08-15,2024-06-06,0
1640,78,73,2023-08-13,NULL,0
1641,254,73,2023-08-29,2024-09-30,0
1642,423,73,2023-08-23,2024-06-15,0
1643,473,73,2023-08-29,2024-08-10,0
1644,151,73,2023-08-23,2024-05-14,0
1645,277,73,2023-08-07,2024-10-04,0
1646,367,73,2023-08-19,2024-07-24,0
1647,74,73,2023-08-04,2024-06-22,0
1648,116,73,2023-08-06,2024-05-07,0
1649,338,73,2023-08-29,2024-05-24,0
1650,329,73,2023-08-05,2024-09-07,0
1651,60,73,2023-08-14,2024-08-30,0
1652,70,73,2023-08-04,2024-08-11,0
1653,45,73,2023-08-17,NULL,0
1654,416,74,2020-08-10,2021-05-28,0
1655,63,74,2020-09-06,NULL,0
1656,265,74,2020-08-10,2021-03-22,0
1657,322,74,2020-08-18,2021-02-21,0
1658,239,74,2020-08-16,2021-06-20,0
1659,414,74,2020-08-13,2021-03-30,0
1660,236,74,2020-08-21,2021-06-23,0
1661,348,74,2020-08-21,2021-06-17,0
1662,235,74,2020-08-21,2021-01-23,0
1663,69,74,2020-08-20,2021-05-11,0
1664,460,74,2020-08-22,NULL,0
1665,389,74,2020-09-04,2021-05-26,0
1666,161,74,2020-09-02,NULL,0
1667,35,74,2020-08-30,2021-03-13,0
1668,433,74,2020-08-12,2021-06-07,0
1669,314,74,2020-08-24,2021-05-26,0
1670,207,74,2020-08-19,2021-06-09,0
1671,190,74,2020-09-06,2021-01-15,0
1672,108,74,2020-08-28,2021-04-26,0
1673,470,75,2023-09-01,NULL,0
1674,265,75,2023-08-20,2024-08-25,0
1675,334,75,2023-08-31,2024-04-04,0
1676,215,75,2023-09-01,2024-06-10,0
1677,72,75,2023-09-06,2024-06-11,0
1678,94,75,2023-09-02,2024-04-20,0
1679,82,75,2023-09-09,2024-08-20,0
1680,487,75,2023-08-23,2024-07-29,0
1681,144,75,2023-08-17,2024-04-19,0
1682,245,75,2023-09-02,2024-07-17,0
1683,123,75,2023-08-24,2024-07-22,0
1684,155,75,2023-09-10,2024-05-19,0
1685,214,75,2023-08-12,NULL,0
1686,71,75,2023-09-02,2024-08-18,0
1687,129,75,2023-08-20,2024-08-10,0
1688,275,76,2022-08-20,NULL,0
1689,380,76,2022-09-09,2023-05-16,0
1690,412,76,2022-09-01,2023-07-06,0
1691,79,76,2022-08-28,NULL,0
1692,451,76,2022-08-14,2023-06-11,0
1693,171,76,2022-08-14,2023-01-24,0
1694,120,76,2022-09-04,2023-06-06,0
1695,342,76,2022-09-07,2023-04-24,0
1696,480,76,2022-08-18,2023-02-17,0
1697,141,76,2022-08-17,2023-03-25,0
1698,220,76,2022-08-12,2023-06-18,0
1699,479,76,2022-08-24,NULL,0
1700,389,76,2022-08-30,NULL,0
1701,490,76,2022-08-30,2023-05-08,0
1702,417,76,2022-09-01,2023-04-05,0
1703,36,76,2022-08-30,2023-06-15,0
1704,4,76,2022-08-30,2023-07-09,0
1705,430,76,2022-09-05,2023-01-13,0
1706,263,76,2022-08-21,2023-01-15,0
1707,390,77,2023-08-12,NULL,0
1708,455,77,2023-08-22,2024-11-28,0
1709,373,77,2023-08-13,2024-08-19,0
1710,64,77,2023-08-26,NULL,0
1711,58,77,2023-08-22,2024-10-28,0
1712,23,77,2023-08-05,2024-11-26,0
1713,419,77,2023-08-27,2024-12-04,0
1714,111,77,2023-08-21,2024-09-03,0
1715,331,77,2023-08-15,2024-08-06,0
1716,353,77,2023-08-16,2024-11-15,0
1717,336,77,2023-08-12,2024-11-15,0
1718,366,77,2023-08-28,2024-07-26,0
1719,160,77,2023-08-10,2024-08-29,0
1720,7,77,2023-08-04,2024-08-21,0
1721,434,77,2023-08-05,2024-09-02,0
1722,348,77,2023-08-27,NULL,0
1723,175,77,2023-09-02,NULL,0
1724,200,77,2023-08-11,2024-11-28,0
1725,14,77,2023-08-25,2024-10-18,0
1726,255,77,2023-09-02,NULL,0
1727,436,78,2023-08-17,2024-04-03,0
1728,479,78,2023-08-11,2024-05-16,0
1729,158,78,2023-08-30,2024-03-12,0
1730,210,78,2023-08-30,2024-06-17,0
1731,431,78,2023-08-15,2024-03-20,0
1732,199,78,2023-08-18,2024-02-11,0
1733,136,78,2023-08-11,2024-03-05,0
1734,50,78,2023-08-30,2024-07-01,0
1735,340,78,2023-08-20,2024-05-24,0
1736,251,78,2023-08-27,NULL,0
1737,231,78,2023-08-22,2024-04-17,0
1738,243,78,2023-08-14,2024-02-19,0
1739,177,78,2023-08-25,2024-04-19,0
1740,387,78,2023-08-14,2024-04-17,0
1741,20,78,2023-08-24,2024-02-10,0
1742,447,78,2023-08-16,2024-05-14,0
1743,426,79,2019-08-31,2020-06-18,0
1744,111,79,2019-08-27,NULL,0
1745,74,79,2019-08-09,2020-03-07,0
1746,51,79,2019-08-20,2020-06-22,0
1747,29,79,2019-08-06,2020-03-30,0
1748,354,79,2019-08-24,2020-08-24,0
1749,299,79,2019-08-09,2020-07-15,0
1750,55,79,2019-08-24,2020-04-01,0
1751,123,79,2019-08-31,2020-03-22,0
1752,423,79,2019-08-16,2020-04-23,0
1753,46,79,2019-08-06,2020-08-15,0
1754,288,79,2019-08-18,2020-06-20,0
1755,414,79,2019-08-19,2020-06-26,0
1756,88,79,2019-08-29,2020-03-16,0
1757,41,79,2019-09-02,2020-08-01,0
1758,279,79,2019-08-21,2020-08-18,0
1759,357,79,2019-08-10,2020-08-01,0
1760,373,79,2019-08-06,2020-04-11,0
1761,342,80,2024-08-27,NULL,0
1762,248,80,2024-08-13,NULL,0
1763,417,80,2024-08-08,2025-07-01,0
1764,264,80,2024-08-12,2025-11-07,0
1765,230,80,2024-08-19,2025-08-06,0
1766,285,80,2024-08-06,2025-08-07,0
1767,9,80,2024-08-14,2025-08-06,0
1768,372,80,2024-08-28,2025-05-24,0
1769,413,80,2024-08-18,2025-05-14,0
1770,445,80,2024-08-13,2025-07-11,0
1771,454,80,2024-08-19,2025-07-14,0
1772,122,80,2024-08-18,2025-08-06,0
1773,44,80,2024-08-08,2025-07-05,0
1774,191,80,2024-08-21,2025-05-15,0
1775,362,80,2024-08-22,2025-08-13,0
1776,398,80,2024-09-02,2025-06-19,0
1777,42,80,2024-08-24,2025-10-22,0
1778,314,80,2024-08-15,NULL,0
1779,266,80,2024-08-22,2025-05-21,0
1780,98,81,2020-08-30,NULL,0
1781,142,81,2020-08-31,2021-07-18,0
1782,85,81,2020-08-15,2021-05-28,0
1783,111,81,2020-08-24,NULL,0
1784,134,81,2020-08-21,NULL,0
1785,429,81,2020-08-12,2021-05-15,0
1786,173,81,2020-09-05,NULL,0
1787,477,81,2020-09-05,2021-06-03,0
1788,302,81,2020-08-23,2021-07-19,0
1789,125,81,2020-08-30,2021-09-24,0
1790,86,81,2020-09-02,NULL,0
1791,7,81,2020-08-16,2021-06-02,0
1792,476,81,2020-08-13,2021-05-23,0
1793,42,81,2020-08-30,2021-09-23,0
1794,473,81,2020-08-15,2021-05-17,0
1795,396,81,2020-08-13,2021-09-11,0
1796,65,81,2020-08-12,2021-05-05,0
1797,196,81,2020-08-15,2021-10-01,0
1798,378,81,2020-08-21,2021-08-23,0
1799,458,81,2020-08-28,2021-09-27,0
1800,46,81,2020-08-16,2021-08-20,0
1801,179,82,2024-08-15,2025-10-13,0
1802,301,82,2024-08-23,2025-11-18,0
1803,329,82,2024-09-07,2025-11-28,0
1804,446,82,2024-08-29,2025-10-19,0
1805,419,82,2024-08-26,2025-10-27,0
1806,422,82,2024-08-29,2025-06-28,0
1807,414,82,2024-09-03,2025-08-28,0
1808,258,82,2024-08-19,2025-07-13,0
1809,361,82,2024-08-30,NULL,0
1810,40,82,2024-08-23,2025-07-12,0
1811,207,82,2024-08-14,2025-08-19,0
1812,215,82,2024-09-05,2025-09-22,0
1813,401,82,2024-09-07,2025-09-15,0
1814,104,82,2024-09-02,2025-08-25,0
1815,467,82,2024-08-30,2025-12-13,0
1816,382,82,2024-08-12,2025-11-23,0
1817,124,82,2024-09-04,NULL,0
1818,189,82,2024-08-15,2025-11-08,0
1819,106,82,2024-08-10,2025-09-06,0
1820,166,82,2024-08-30,NULL,0
1821,210,82,2024-08-14,NULL,0
1822,185,82,2024-08-27,NULL,0
1823,267,82,2024-08-15,2025-10-20,0
1824,72,82,2024-08-19,2025-07-30,0
1825,180,82,2024-08-12,2025-08-19,0
1826,131,82,2024-08-16,2025-10-21,0
1827,262,82,2024-09-01,2025-11-10,0
1828,46,82,2024-08-15,2025-10-18,0
1829,68,82,2024-08-29,2025-09-10,0
1830,226,83,2023-08-07,2024-06-07,0
1831,418,83,2023-08-20,2024-07-23,0
1832,379,83,2023-08-09,2024-08-26,0
1833,216,83,2023-08-24,2024-04-16,0
1834,105,83,2023-08-15,2024-05-16,0
1835,232,83,2023-08-29,NULL,0
1836,240,83,2023-08-23,2024-09-12,0
1837,463,83,2023-08-04,2024-07-20,0
1838,291,83,2023-08-21,2024-07-20,0
1839,12,83,2023-08-31,2024-05-29,0
1840,194,83,2023-08-18,2024-09-03,0
1841,66,83,2023-08-19,2024-06-27,0
1842,306,83,2023-08-31,2024-09-30,0
1843,476,83,2023-08-16,2024-10-04,0
1844,56,83,2023-08-14,2024-05-28,0
1845,157,83,2023-08-27,2024-07-18,0
1846,402,83,2023-08-24,2024-06-24,0
1847,3,83,2023-08-12,2024-08-05,0
1848,260,83,2023-09-01,2024-04-13,0
1849,440,83,2023-08-28,2024-07-25,0
1850,355,83,2023-08-21,2024-05-09,0
1851,444,84,2021-09-09,2022-08-01,0
1852,358,84,2021-08-25,NULL,0
1853,399,84,2021-08-28,2022-09-13,0
1854,58,84,2021-08-16,2022-08-17,0
1855,332,84,2021-08-26,2022-05-14,0
1856,174,84,2021-09-04,2022-08-15,0
1857,112,84,2021-09-02,2022-07-06,0
1858,266,84,2021-09-01,2022-06-04,0
1859,368,84,2021-08-31,2022-09-26,0
1860,398,84,2021-08-21,2022-07-28,0
1861,132,84,2021-08-15,2022-10-16,0
1862,498,84,2021-08-26,2022-10-16,0
1863,479,84,2021-09-12,2022-05-31,0
1864,485,84,2021-09-05,NULL,0
1865,170,84,2021-08-27,2022-05-08,0
1866,418,84,2021-08-22,2022-06-15,0
1867,386,84,2021-08-15,2022-09-09,0
1868,232,84,2021-09-10,NULL,0
1869,8,84,2021-09-11,2022-08-28,0
1870,211,85,2019-09-04,2020-03-13,0
1871,230,85,2019-08-28,2020-06-05,0
1872,83,85,2019-08-23,2020-02-29,0
1873,138,85,2019-08-21,2020-05-30,0
1874,107,85,2019-09-03,2020-04-19,0
1875,261,85,2019-08-12,2020-02-12,0
1876,18,85,2019-08-19,2020-04-23,0
1877,241,85,2019-09-04,2020-05-18,0
1878,10,85,2019-09-02,2020-02-10,0
1879,32,85,2019-08-17,2020-05-30,0
1880,324,85,2019-08-27,2020-02-16,0
1881,345,85,2019-08-10,2020-04-03,0
1882,338,85,2019-08-24,2020-07-19,0
1883,375,85,2019-08-13,2020-07-26,0
1884,491,85,2019-08-16,2020-03-05,0
1885,198,85,2019-08-26,2020-05-31,0
1886,184,85,2019-09-06,2020-02-20,0
1887,371,85,2019-08-14,2020-03-30,0
1888,207,85,2019-08-09,2020-04-09,0
1889,440,85,2019-09-01,2020-05-25,0
1890,98,85,2019-09-07,NULL,0
1891,205,85,2019-08-28,NULL,0
1892,15,85,2019-08-17,2020-04-04,0
1893,3,85,2019-08-10,2020-07-27,0
1894,495,85,2019-09-02,2020-02-19,0
1895,301,86,2023-09-01,2024-08-27,0
1896,48,86,2023-08-19,2024-06-28,0
1897,490,86,2023-09-06,NULL,0
1898,180,86,2023-08-26,2024-11-17,0
1899,179,86,2023-08-24,NULL,0
1900,326,86,2023-09-05,2024-11-09,0
1901,374,86,2023-09-03,2024-07-11,0
1902,104,86,2023-08-20,2024-11-25,0
1903,369,86,2023-08-17,2024-12-11,0
1904,119,86,2023-09-04,2024-11-26,0
1905,313,86,2023-08-15,NULL,0
1906,229,86,2023-08-29,NULL,0
1907,248,86,2023-08-18,2024-09-10,0
1908,57,86,2023-09-08,2024-11-13,0
1909,128,86,2023-08-25,2024-11-27,0
1910,121,86,2023-08-16,2024-11-14,0
1911,495,86,2023-08-17,NULL,0
1912,198,86,2023-09-01,2024-07-18,0
